date,return,log_return,rolling_return_5d,rolling_return_10d,price_momentum,volume_ratio_20d,rolling_volume_mean,rolling_volume_std,obv,volatility_20d,true_range,atr_14d,rsi_14d,macd,symbol,is_pump_and_dump,is_wash_trading,is_spoofing,is_layering,is_manipulation,attribution_confidence,detector_agreement,label_confidence,centroid_distance,evidence_json,used_in_training
2026-02-13,1.3946242123323456,0.0382176894647478,-0.0209926350461919,-0.0912792771723873,-6916.25,0.5807310929965156,34860.4539935,24197.536906719863,-724420.2382029999,2.545554290523292,2581.790000000008,2966.693571428571,31.4529812049056,-5666.783480712751,BTCUSDT,0,1,0,0,1,0.26168034249633937,0.5,0.13084017124816968,8.560233496618936,"[{""name"": ""high_volatility"", ""value"": 2.545554290523292, ""threshold"": 0.8, ""triggered"": true, ""z_score"": null}, {""name"": ""large_return"", ""value"": 1.3946242123323456, ""threshold"": 0.05, ""triggered"": true, ""z_score"": null}]",False
2026-02-14,0.5525546208473061,0.0139750124276553,-0.0044918589067267,-0.0456890873786302,-3342.8800000000047,0.516902406368471,35044.882180500004,24047.18424736276,-706305.4542729999,2.3950186227571577,968.9899999999908,2641.664285714284,37.94301752412574,-5356.635582015428,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-02-15,-0.3457423198269396,-0.0142855729250263,-0.0001265229050761,0.0941461322597125,5922.720000000001,0.6319643547801065,35271.059058,23896.922194394658,-728595.506353,2.214013439981822,990.3699999999952,2585.770714285713,38.76318721221276,-5131.601808597115,BTCUSDT,0,0,1,0,1,0.31577105989264687,0.5,0.15788552994632343,7.368770286015355,"[{""name"": ""high_volatility"", ""value"": 2.214013439981822, ""threshold"": 0.8, ""triggered"": true, ""z_score"": null}, {""name"": ""large_return"", ""value"": -0.3457423198269396, ""threshold"": 0.05, ""triggered"": true, ""z_score"": null}]",False
2026-02-16,0.1316142902768736,0.0008691232444626,0.0269803519605402,-0.0239136268412726,-1687.8300000000015,0.438415154708506,35390.5771125,23786.053884617275,-713079.7410129999,2.0809595013678783,59.84999999999127,2463.5885714285696,35.72613585756432,-4892.039144994764,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-02-17,-0.5438747890276384,-0.0203665579406587,0.0185801973890398,-0.025773935341895,-1785.8600000000006,0.4645014791060855,35498.421321999995,23690.248209840047,-729568.8102229999,1.9725219367313649,1388.909999999989,2350.767857142855,37.44074504531193,-4759.394104907507,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-02-18,-0.3693285457426755,-0.0155644352091181,-0.0347541375978956,-0.0550171917171499,-3869.3800000000047,0.4458066534714833,34751.474141,24090.54762054241,-745061.2486129999,1.8177371196257264,1042.520000000004,2239.2064285714264,39.30611259282226,-4684.395807347319,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-02-19,0.3986820347734727,0.0081329800253017,-0.0403766956280134,-0.0446871881148593,-3134.270000000004,0.4312808265283359,33718.7952385,24509.52678683805,-730518.9787329999,1.7530511313515156,542.7299999999959,1545.403571428569,59.46093600146056,-4528.958328548353,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-02-20,0.6204099494369526,0.0150536371114734,-0.0118050202389625,-0.0119300495385835,-821.2799999999988,1.0549083310955372,33511.7942175,24475.66188793005,-695167.1078229998,1.57512207412548,1016.2799999999988,1070.1092857142835,41.45531197414415,-4274.493998109872,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-02-21,0.1043377180212637,-0.000648254669127,-0.0133033484230415,0.0133180745147913,893.4099999999889,0.2460765970751307,32643.662199,25079.171395926063,-703199.9491329999,1.5032753256147744,44.08000000000175,981.0521428571416,45.218508117742346,-4029.9315284146433,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-02-22,-0.0378997712303162,-0.0049038830436894,0.002072188235517,0.0206908872910001,1371.229999999996,0.2642361967495096,30938.739433,25544.76978709924,-711375.0839729998,1.4146802920205213,332.52999999999884,930.4471428571414,39.68629522211282,-3818.9242199250575,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-02-23,-1.2913752995974892,-0.0451685712163617,-0.0271584839229022,-0.060968751833591,-4197.94000000001,1.0796232413981863,30636.52945,25478.55246354516,-744450.9932029998,1.3795555669155113,2987.3799999999974,1130.089999999998,32.675273650771146,-3848.3941153258056,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-02-24,-0.1506591546382478,-0.0092899530772159,-0.0439614331918535,-0.0825631114125082,-5764.799999999996,0.7733709716176622,29872.903261,25463.266228438548,-767553.8294229999,1.3008493741580571,597.8699999999953,1080.1728571428544,34.18526928891009,-3875.320054852593,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-02-25,2.08456064115255,0.0595405427658225,-0.0004700087518364,-0.012269480527971,-844.5400000000081,1.1783655429708944,26095.461441,18054.95476750032,-736803.8368329998,0.6072948424937898,3929.889999999992,1235.2528571428545,52.618087447682754,-3538.7571863353805,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-02-26,-0.111833157221682,-0.0074237891369714,-0.0072194672437728,-0.0204267725786417,-1407.25,0.9214582957613656,22505.3895715,9031.542577971726,-757541.6147529999,-0.2462981084706225,502.8600000000006,1213.2892857142829,53.57060646824894,-3274.854800046,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-02-27,-0.6114107265126367,-0.0241930350949816,-0.0261858510955982,-0.0241679248726585,-1631.4199999999985,0.9941247418520588,21354.044765500003,7440.494998803217,-778770.1989929999,-0.2418196254910268,1613.0799999999872,1144.0957142857098,40.69177528853102,-3159.452135003929,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-02-28,0.6344024188511547,0.0165784521278679,0.0358395088345988,0.0077076781872074,512.2599999999948,1.053163864889601,21410.454006,7445.300639677078,-756221.4825029998,-0.2502657499939715,1101.159999999989,1153.536428571424,41.17716265075531,-2945.1899656974274,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-01,-0.4189254582738108,-0.0180312596565804,0.026824377538221,-0.018316293734692,-1227.2599999999948,1.0989417387084242,21112.9105145,7235.559867704413,-779423.3410929998,-0.2456327823432345,1196.7899999999936,1168.2807142857096,40.657486306189824,-2839.227753668704,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-02,1.5383293437470809,0.0453783925294239,0.0123848253310436,0.0119089956029116,810.0500000000029,1.4754904897806729,21694.741194,7630.104069371001,-747412.9567829998,-0.1193561887455574,3053.5899999999965,1382.1192857142814,49.83883446074275,-2480.26182967276,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-03,-0.1034092969597263,-0.0071745873014225,0.0126371449257451,0.0053264442281262,362.070000000007,1.1610977716846305,21507.440983,7493.372639872757,-772385.1985829998,-0.1779323187120478,492.0599999999977,1318.0585714285678,52.26111781288713,-2210.008278625537,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-04,2.0151490229943056,0.0614182153169307,0.1031494365596359,0.0742625296776922,5023.37000000001,1.992877526041136,22539.8076465,9136.421366884404,-727466.1224829998,0.0311181365610241,4328.770000000004,1552.7907142857107,64.27331067980373,-1627.7709006982332,BTCUSDT,1,0,0,0,1,0.30591769427360127,0.5,0.15295884713680064,6.510770007829276,"[{""name"": ""volume_spike"", ""value"": 1.992877526041136, ""threshold"": 1.5, ""triggered"": true, ""z_score"": null}, {""name"": ""large_return"", ""value"": 2.0151490229943056, ""threshold"": 0.05, ""triggered"": true, ""z_score"": null}]",False
2026-03-05,-0.6187795601564247,-0.0247446597423505,0.0584928970159135,0.0964287625498756,6234.700000000004,1.1633368094763343,22857.1057955,9162.670693429662,-754056.6350129998,-0.0177425891093407,1776.050000000003,1640.8849999999968,58.460134100108895,-1294.7311214024958,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-06,-1.02690411749625,-0.0399564707144598,0.0355377842562849,0.0633154407362686,4055.8700000000026,0.980376187302564,23082.86096,9095.050285464837,-776686.5222329998,0.0504667341652677,2776.699999999997,1766.6292857142823,50.190051191110136,-1240.550882679032,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-07,-0.2239227106041829,-0.0125740953632673,-0.0227683950878437,-0.0106655523530313,-725.1299999999901,0.5627036964835131,22604.3355135,9386.07291979772,-789406.0653829998,0.0283821322719347,851.1100000000006,1824.2742857142823,48.60410245326519,-1251.8594605147227,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-08,-0.4118688386131245,-0.0193906871624942,-0.034633732330475,-0.0224342588995094,-1513.979999999996,0.942614936506216,22908.229197,9241.768984115914,-810999.7043929999,0.0273138040793022,1291.7100000000064,1892.78714285714,46.84478897710179,-1349.4956458787055,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-09,1.216487813705295,0.0366246064135192,-0.0582743666740657,0.0388641017972706,2560.0599999999977,1.228152410511434,23528.611801500003,9204.559843586789,-782102.9830929999,0.0712442997931453,2460.9600000000064,1855.185714285712,57.26946859382583,-1214.2964675071562,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-10,0.7505924022377329,0.0219182259322737,-0.0132893275734821,0.0444262381732651,2975.37000000001,1.337041440822429,24384.118745,9213.472514701543,-749500.4058329999,0.0547844465076078,1516.4700000000012,1920.799999999998,60.9524305348962,-973.5610831133964,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-11,0.2036589379204245,0.0034712343910404,0.0305053203437413,0.067127196093071,4415.389999999999,1.0891228505304928,25019.469022,8932.928953287532,-722251.1304129999,0.0299171946531246,243.22999999999595,1657.4671428571414,54.74868280086572,-754.4530630543013,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-12,0.2438679821435123,0.0049665710490482,0.048740531743274,0.0248623929719078,1711.2799999999988,0.9033098402889896,24351.733501500003,8613.348207488405,-700253.9699129999,-0.003928603307362,349.4799999999959,1646.511428571427,56.629080705699856,-546.3107332296204,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-13,0.2592612041322347,0.0054945542723691,0.0751661331005044,0.0379291170359097,2592.0,1.397931084823051,25749.922275,8077.9231528729315,-664257.3531329999,-0.0286304430214119,388.6600000000035,1559.0528571428565,61.58647603810738,-346.0062784298934,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-14,0.2144961880992868,0.0039671661995195,0.0406211056322056,-0.0200204302461772,-1454.820000000007,0.500816920454628,25992.0279015,7580.721952058511,-651240.1057629999,-0.0589503461468233,281.9499999999971,1500.537857142857,60.08850159918849,-162.63775938816252,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-15,0.7726347270383906,0.0222646325397677,0.0409816461022896,0.0271477000092537,1924.520000000004,0.5605931397154824,25040.097792,7835.446175139557,-637202.7987229999,-0.2273965382848529,1603.290000000008,1529.5735714285724,66.43494942334536,110.7782342700375,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-16,0.9379527278219352,0.028023922724339,0.066856897651665,0.0994017090754588,6770.649999999994,1.1226652696279866,25305.432490500003,7856.214974375569,-608793.2685329999,-0.237246432808104,2069.429999999993,1459.2764285714293,64.81803359492741,488.8133491387707,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-17,-0.273675266606776,-0.013109719098401,0.0477453362808248,0.0988130011026879,6646.449999999997,0.9810862650528376,24993.996179,7751.78753941783,-633314.5348929999,-0.4669556773352995,975.3099999999976,1493.7942857142864,63.32025063692074,701.6216773220949,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-18,-0.9251528797510674,-0.0366932210131126,0.0044627097138023,0.0799642874466433,5275.3399999999965,0.9309950428225732,25126.751329500003,7697.606219303871,-656707.4158229999,-0.3709101387105325,2662.820000000007,1374.797857142858,46.31054851180717,647.9374708865507,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-19,-0.4054651329599398,-0.0186515148503324,-0.01800189434498,0.0218879544354584,1497.8399999999965,0.8880720399262826,25183.563027000004,7671.470404831129,-679072.2340129999,-0.4158804188978649,1316.5399999999936,1341.9757142857145,47.44321538712112,493.4701584839204,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-20,0.355946729779925,0.0082701551029787,-0.0316487317764798,0.0080358972005598,562.0999999999913,0.7259447453250495,24962.185575000003,7814.0647847974,-660951.066563,-0.4525424212179371,580.7299999999959,1185.1207142857145,57.22262168591624,413.1512082142435,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-21,-0.5291982008725279,-0.0228457635345591,-0.0796765212425988,-0.018146548616891,-1273.7400000000052,0.5474499147524967,24471.9510205,8226.967383875413,-674348.234063,-0.4586374207398411,1592.6100000000006,1238.0850000000005,54.77468371373069,218.46916788085943,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-22,-0.3385146432886795,-0.0154871102583228,-0.0818618913761396,-0.0380250786276529,-2682.3399999999965,0.628611204025963,23613.621146,8294.309464338256,-689192.020883,-0.6313275480653117,1059.1199999999951,1221.471428571428,55.51968936762454,-21.037378453052952,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-23,1.400354128542093,0.0439293795760913,-0.0047734247866633,-0.0003320174820246,-23.55000000000291,1.1914629902187877,23781.7636155,8357.14888365497,-660856.929693,-0.4833148024178221,3047.449999999997,1263.36357142857,56.994621500766925,34.65620921642403,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-24,-0.0471258560701385,-0.0049441937848232,0.008962390962391,-0.0092008433977722,-655.2099999999919,0.9172161530205416,22570.9309325,6729.240432194121,-681559.352133,-0.8666724580442569,349.70999999999185,1180.0235714285695,51.8404898691491,49.99874987808289,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-25,0.4059474214171304,0.0109913296166372,0.0117116926742923,-0.0203076993222848,-1478.7100000000064,0.8007952314521835,22127.380339000003,6742.697632805321,-663839.851473,-0.9282478028121296,779.7899999999936,1218.3492857142835,53.355447564004926,123.65494270555791,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-26,-0.905744203606222,-0.0359096335700841,-0.0014192203733938,-0.080982663073764,-6064.360000000001,0.944799373196228,22036.908862,6747.737585331745,-684660.309153,-0.9743383270955966,2516.220000000001,1373.116428571427,45.52366020361399,-20.77048961144465,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-27,-0.8944319013795391,-0.0356922158369555,-0.0213931829234147,-0.1015037878828879,-7502.080000000002,1.2528382302853325,22831.116483,6524.453422728009,-713264.004723,-0.8764466518320637,2413.029999999999,1517.7142857142835,39.357304216867455,-326.18003926594974,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-28,0.1023858769561495,-0.0004556261281669,-0.063878814973814,-0.0683473190417386,-4869.509999999995,0.5134435490119865,22324.554456,7001.4496764319,-724726.403193,-0.9304547337479342,30.25,1499.7357142857124,38.486257102441854,-564.1569794309762,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-29,-0.0343143795933747,-0.0055307285227093,-0.0644277215755718,-0.0560427570427571,-3919.070000000007,0.4701471345452953,21382.361183,7330.657687459217,-734779.259033,-1.1008660890278503,366.1000000000058,1411.364999999998,32.78184088250933,-773.3815681137639,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-30,0.4570972429373188,0.0118433741341851,-0.0636302326451819,-0.0526637577004237,-3713.3600000000006,0.88792825050289,20669.9018075,6860.112598339375,-716425.869283,-1.1589491302992647,786.4400000000023,1319.7228571428557,28.11418198193124,-865.7545470747718,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-03-31,0.7274387865506189,0.022018799448928,-0.0077859283109884,-0.0091940987362975,-633.6399999999994,1.082923746424312,20412.7083675,6694.897114095916,-694320.462663,-1.095653259029388,1487.1100000000006,1356.2799999999988,35.18826706664025,-809.6305329037568,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-01,0.0107689141947356,-0.0025009104050785,0.0256995919724463,0.0037566129769079,254.91999999999825,0.9386262070763792,20263.8598375,6690.908212377481,-713340.652563,-1.1015344578561987,170.55999999999767,1178.261428571427,40.50471457340901,-770.0380940757168,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-02,-0.4646102513876324,-0.0179528849727263,0.0079087600032723,-0.056475257187463,-4004.459999999992,1.0374483209982457,19474.2029565,5575.367094088108,-733544.131723,-1.0690116313310254,1211.929999999993,1170.7892857142838,40.76322139216218,-826.9211907879362,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-03,0.0781160222771456,0.0009309289814481,0.0144426082165485,-0.0509156177000241,-3592.4400000000023,0.589288519985242,19394.797153500003,5682.44963468199,-722115.000413,-1.061870416541821,62.30999999999767,1133.759285714284,38.82847392020101,-857.0935179466469,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-04,0.2088795593479761,0.0050068357818153,0.007530985127109,-0.0565784458537582,-4036.1100000000006,0.3868255123930573,19061.607608,6186.158721517583,-714741.484283,-1.124410964476895,336.11999999999534,1044.009999999998,44.466049175774174,-844.1523666556459,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-05,0.8024195604791186,0.025435266920256,0.0109790687429998,0.003107658189857,213.8699999999953,0.6437126060033544,18227.8044745,5980.301268902728,-703008.016763,-1.1358530486451195,1733.7599999999948,1092.1985714285693,53.842773226741855,-686.0876769928291,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-06,-0.0655295282584187,-0.0026183614615228,0.010860335156162,0.0368390333108057,2446.3800000000047,1.1257666068156071,18015.8216785,5818.427099780014,-723289.627203,-1.136270243756098,180.51999999998952,887.4178571428545,41.73851100906724,-568.8296132741816,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-07,1.507130115731524,0.0436296819458189,0.0750684695627139,0.0835709280755707,5547.190000000002,1.3170061255800205,18033.7024625,5836.343124723952,-699539.130593,-1.0005265966472423,3070.5599999999977,1081.7642857142837,54.51471471868046,-225.5334139131301,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-08,-0.5146313442289405,-0.0119487428550878,0.061310728253711,0.0766388232978994,5059.0,1.1059495823341634,17905.5958665,5763.942522213162,-719341.8168629999,-0.9929857791394856,854.2900000000081,1087.085714285713,49.124132674516375,-22.147463827830503,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-09,0.3886289716179042,0.0100525913759035,0.0666793758493633,0.0747125223642788,4990.600000000006,1.014014440713066,17907.4585735,5764.0218731709365,-701183.3952729999,-0.959395256688888,718.0400000000081,958.6442857142848,61.0560151165858,194.73243967292365,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-10,0.6520823361076552,0.0162314383904955,0.0569068829382779,0.0685107362610069,4678.220000000001,0.9594836203975884,18106.2318425,5668.045758269134,-683810.7623929998,-0.9774631198002592,1174.729999999996,870.1942857142848,76.90458288461036,456.1440741573024,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-11,0.0065601198687666,0.0011021476555086,0.0608464386642626,0.0723675865373774,4929.240000000005,0.5091004955543821,17817.589688500004,5981.263329624259,-674739.8186529998,-0.990358206491921,80.4600000000064,873.7807142857138,77.24666126594369,662.1739977657853,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-12,-1.361565768483826,-0.0320254620862258,-0.0164512037808682,0.0573822990915515,3838.989999999991,0.7890421817314591,17074.4585295,5510.526173774544,-688212.2866629998,-1.0519365229491522,2302.180000000008,1012.0721428571424,66.69153314169446,632.3976245500235,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-13,2.098953828473757,0.0506726764555671,0.0471093752308466,0.1113084135875384,7453.690000000002,1.4045811510826685,17250.84822,5686.42221938662,-663982.0704129997,-0.7188416510662733,3677.010000000009,1218.5414285714287,72.33530954454919,895.1844817222882,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-14,-0.2433965985677447,-0.003856496021569,0.0326458597450241,0.1015020411462515,6831.130000000005,1.4997549073003176,17691.520415,6054.256411259004,-690515.0149729997,-0.6973199860608793,286.4400000000023,1132.779285714286,68.43465282292416,1068.020173447323,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-15,0.3106325130856574,0.0091102145487579,0.025318279065879,0.0836659463471574,5775.810000000012,0.8303735657092124,17371.7496145,6049.188553057201,-676089.9733029997,-0.8552195308969127,678.4400000000023,1169.0564285714293,70.45627151078496,1245.3821521669597,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-16,0.1288548146864048,0.004591768185657,0.0289025009323253,0.0915075538468106,6300.62999999999,1.017426087104902,16795.9992245,5441.336449068001,-659001.2855329998,-1.0659450207720085,344.2999999999884,1107.0828571428574,76.62176530857151,1397.614105270186,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-17,0.9724197319016172,0.025196849489872,0.0894957915482652,0.0715722742631064,5147.779999999999,1.4806760534447916,17519.947648,5653.425286509275,-633059.9185929998,-1.003787785398972,1917.7100000000064,1239.6114285714295,79.1211646967713,1653.936642826622,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-18,-0.8152137652033746,-0.0180707460956844,0.0171164257459788,0.0650321450999038,4621.830000000002,0.5231565081218456,17474.397084,5720.033060905317,-642201.7631529998,-0.91462675252422,1380.2400000000052,1314.1914285714302,72.80419030060848,1725.8062475465997,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-19,-1.1049383913733748,-0.0252863177373479,-0.0044483084462689,0.0280523324451156,2013.8199999999924,0.6639227510537408,17125.2187125,5874.617480846432,-653571.5854729998,-0.7553772179321385,1889.9700000000007,1325.3492857142878,62.84731410426037,1611.6801971414825,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-20,1.0341767727759763,0.0272556618945294,0.0137813145009109,0.0394485127332184,2878.270000000004,1.0073381291091883,16869.618898499997,5756.552133890465,-636578.1751329999,-0.7066818924691879,2039.180000000008,1458.1107142857177,67.11439215619032,1666.5681041216158,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-21,0.1667103609619666,0.0065079658193144,0.0157257822540801,0.0450827976226657,3292.9899999999907,0.894884683433709,16664.237969499998,5749.056718993401,-621665.6038129999,-0.706080664561658,495.179999999993,1274.155000000003,62.36654320482421,1730.0807594009675,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-22,0.8798110043753594,0.0238446062784453,0.0143532022005397,0.1051335449409947,7437.25,1.1860815973116112,16640.939624,5734.885582974884,-601928.0915629999,-0.7547966573004876,1842.0800000000013,1344.711428571431,68.87898412617467,1907.0719194129776,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-23,-0.0648790768396399,0.00101319585892,0.0338969525877057,0.0515935730056669,3839.489999999991,1.0031192889143008,16918.022809,5602.159814665699,-584957.2965529999,-0.7536237115630284,79.25,1299.0835714285734,67.78591721526765,2030.32913116696,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-24,-0.5280648618255638,-0.0105380345749075,0.0492581548496318,0.0445907309370976,3305.5800000000017,0.7376515344361388,17183.10416,5240.524053718141,-597632.4397029999,-0.6886940588581756,820.3499999999913,1273.770714285716,62.54551306890285,2038.319492157505,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-25,-0.0358704535425615,0.0024231589225083,0.0235233014556643,0.0376287979720355,2815.0099999999948,0.3367821683093689,16880.686494,5723.795481250192,-591947.325503,-0.8020599606591566,187.8699999999953,1281.442857142858,62.76975730482379,2036.337814960265,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-26,0.4039929081245765,0.0132140795576038,0.0304102315875245,0.0466142385218464,3503.2600000000093,0.4896198802302045,16264.784053,5994.896845202946,-583983.7638829999,-0.8956734348059605,1032.550000000003,1190.7550000000006,73.74414912027603,2093.9477508888085,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
2026-04-27,-0.8244035804408817,-0.0164874505191099,-0.0103214155654328,0.0038836412705003,299.320000000007,1.01053670692397,15879.605431500002,5730.258075096131,-600030.6880629999,-1.2959931247177698,1286.229999999996,1019.9849999999996,60.340943389223526,2012.615845979395,BTCUSDT,0,0,0,0,0,0.0,0.0,0.0,0.0,[],True
